candidate_id,file_path,language,topic,location,claim_type,current_text,suggested_source,status
C02825,src/data/graduations/10th-kyu.json,base,10th-kyu,techniques[3].techniques[2],grading,O mae geri (Front kick),Use grading syllabus files in src/data/graduations and any official grading regulations in local docs.,candidate
C02826,src/data/graduations/10th-kyu.json,base,10th-kyu,techniques[3].techniques[3],grading,O mawashi geri (Roundhouse kick),Use grading syllabus files in src/data/graduations and any official grading regulations in local docs.,candidate
C02827,src/data/graduations/10th-kyu.json,base,10th-kyu,knowledge[0].term,grading,Onegai shimasu,Use grading syllabus files in src/data/graduations and any official grading regulations in local docs.,candidate
C02828,src/data/graduations/10th-kyu.json,base,10th-kyu,knowledge[0].meaning,definition,Please teach/help me,Use grading syllabus files in src/data/graduations and any official grading regulations in local docs.,candidate
C02829,src/data/graduations/10th-kyu.json,base,10th-kyu,knowledge[1].term,grading,Arigato gozaimashita,Use grading syllabus files in src/data/graduations and any official grading regulations in local docs.,candidate
C02830,src/data/graduations/10th-kyu.json,base,10th-kyu,knowledge[1].meaning,definition,Thank you for teaching/helping me,Use grading syllabus files in src/data/graduations and any official grading regulations in local docs.,candidate
C02831,src/data/graduations/10th-kyu.json,base,10th-kyu,knowledge[2].term,grading,Sayonara,Use grading syllabus files in src/data/graduations and any official grading regulations in local docs.,candidate
C02832,src/data/graduations/10th-kyu.json,base,10th-kyu,knowledge[2].meaning,definition,Good bye,Use grading syllabus files in src/data/graduations and any official grading regulations in local docs.,candidate
C02833,src/data/graduations/10th-kyu.json,base,10th-kyu,knowledge[3].term,grading,Sensei,Use grading syllabus files in src/data/graduations and any official grading regulations in local docs.,candidate
C02834,src/data/graduations/10th-kyu.json,base,10th-kyu,knowledge[3].meaning,definition,Teacher/instructor,Use grading syllabus files in src/data/graduations and any official grading regulations in local docs.,candidate
C02835,src/data/graduations/10th-kyu.json,base,10th-kyu,knowledge[4].term,grading,Senpai,Use grading syllabus files in src/data/graduations and any official grading regulations in local docs.,candidate
C02836,src/data/graduations/10th-kyu.json,base,10th-kyu,knowledge[4].meaning,definition,Senior students,Use grading syllabus files in src/data/graduations and any official grading regulations in local docs.,candidate
C02837,src/data/graduations/10th-kyu.json,base,10th-kyu,knowledge[5].term,grading,Kohai,Use grading syllabus files in src/data/graduations and any official grading regulations in local docs.,candidate
C02838,src/data/graduations/10th-kyu.json,base,10th-kyu,knowledge[5].meaning,definition,Junior students,Use grading syllabus files in src/data/graduations and any official grading regulations in local docs.,candidate
C02839,src/data/graduations/10th-kyu.json,base,10th-kyu,knowledge[6].term,grading,Hai Sensei,Use grading syllabus files in src/data/graduations and any official grading regulations in local docs.,candidate
C02840,src/data/graduations/10th-kyu.json,base,10th-kyu,knowledge[6].meaning,definition,"Yes, teacher",Use grading syllabus files in src/data/graduations and any official grading regulations in local docs.,candidate
C02841,src/data/graduations/10th-kyu.json,base,10th-kyu,knowledge[7].term,grading,Karate,Use grading syllabus files in src/data/graduations and any official grading regulations in local docs.,candidate
C02842,src/data/graduations/10th-kyu.json,base,10th-kyu,knowledge[7].meaning,definition,Literally means empty hands,Use grading syllabus files in src/data/graduations and any official grading regulations in local docs.,candidate
C02843,src/data/graduations/10th-kyu.json,base,10th-kyu,knowledge[8].term,grading,Dojo,Use grading syllabus files in src/data/graduations and any official grading regulations in local docs.,candidate
C02844,src/data/graduations/10th-kyu.json,base,10th-kyu,knowledge[8].meaning,definition,Martial arts school,Use grading syllabus files in src/data/graduations and any official grading regulations in local docs.,candidate
C02845,src/data/graduations/10th-kyu.json,base,10th-kyu,knowledge[9].term,grading,Gi/dogi,Use grading syllabus files in src/data/graduations and any official grading regulations in local docs.,candidate
C02846,src/data/graduations/10th-kyu.json,base,10th-kyu,knowledge[9].meaning,definition,Training uniform,Use grading syllabus files in src/data/graduations and any official grading regulations in local docs.,candidate
C02847,src/data/graduations/10th-kyu.json,base,10th-kyu,knowledge[10].term,grading,Obi,Use grading syllabus files in src/data/graduations and any official grading regulations in local docs.,candidate
C02848,src/data/graduations/10th-kyu.json,base,10th-kyu,knowledge[10].meaning,definition,Belt,Use grading syllabus files in src/data/graduations and any official grading regulations in local docs.,candidate
C02849,src/data/graduations/10th-kyu.json,base,10th-kyu,knowledge[11].term,grading,"Jodan, chudan, gedan",Use grading syllabus files in src/data/graduations and any official grading regulations in local docs.,candidate
C02850,src/data/graduations/10th-kyu.json,base,10th-kyu,knowledge[11].meaning,definition,"Upper level, middle level, lower level",Use grading syllabus files in src/data/graduations and any official grading regulations in local docs.,candidate
C02851,src/data/graduations/10th-kyu.json,base,10th-kyu,history[0],grading,"Karate came from Okinawa, Japan",Use grading syllabus files in src/data/graduations and any official grading regulations in local docs.,candidate
C02852,src/data/graduations/10th-kyu.nl.json,nl,10th-kyu,title,grading,DE WEG NAAR 10E KYU,Use grading syllabus files in src/data/graduations and any official grading regulations in local docs.,candidate
C02853,src/data/graduations/10th-kyu.nl.json,nl,10th-kyu,techniques[0].category,grading,Kihon Waza (Basis Technieken),Use grading syllabus files in src/data/graduations and any official grading regulations in local docs.,candidate
C02854,src/data/graduations/10th-kyu.nl.json,nl,10th-kyu,techniques[0].techniques[0],grading,Jodan age uke (Bovenste opstekende blok),Use grading syllabus files in src/data/graduations and any official grading regulations in local docs.,candidate
C02855,src/data/graduations/10th-kyu.nl.json,nl,10th-kyu,techniques[0].techniques[1],grading,Chudan (soto) yoko uke (Middelste buitenste zijblok),Use grading syllabus files in src/data/graduations and any official grading regulations in local docs.,candidate
C02856,src/data/graduations/10th-kyu.nl.json,nl,10th-kyu,techniques[0].techniques[2],grading,Gedan harai uke / gedan barai (Onderste veegblok),Use grading syllabus files in src/data/graduations and any official grading regulations in local docs.,candidate
C02857,src/data/graduations/10th-kyu.nl.json,nl,10th-kyu,techniques[0].techniques[3],grading,Seiken zuki (Juiste vuiststoot),Use grading syllabus files in src/data/graduations and any official grading regulations in local docs.,candidate
C02858,src/data/graduations/10th-kyu.nl.json,nl,10th-kyu,techniques[0].techniques[4],grading,Mae geri (Voorwaartse trap),Use grading syllabus files in src/data/graduations and any official grading regulations in local docs.,candidate
C02859,src/data/graduations/10th-kyu.nl.json,nl,10th-kyu,techniques[0].techniques[5],grading,Mawashi geri (Ronde trap),Use grading syllabus files in src/data/graduations and any official grading regulations in local docs.,candidate
C02860,src/data/graduations/10th-kyu.nl.json,nl,10th-kyu,techniques[1].category,grading,Tachi Kata (Stances),Use grading syllabus files in src/data/graduations and any official grading regulations in local docs.,candidate
C02861,src/data/graduations/10th-kyu.nl.json,nl,10th-kyu,techniques[1].techniques[0],grading,Musubi dachi (Gereedheidshouding),Use grading syllabus files in src/data/graduations and any official grading regulations in local docs.,candidate
C02862,src/data/graduations/10th-kyu.nl.json,nl,10th-kyu,techniques[1].techniques[1],grading,Heiko dachi (Parallelle houding),Use grading syllabus files in src/data/graduations and any official grading regulations in local docs.,candidate
C02863,src/data/graduations/10th-kyu.nl.json,nl,10th-kyu,techniques[1].techniques[2],grading,Zenkutsu dachi (Voorwaartse houding),Use grading syllabus files in src/data/graduations and any official grading regulations in local docs.,candidate
C02864,src/data/graduations/10th-kyu.nl.json,nl,10th-kyu,techniques[2].category,grading,Unsoku Ho (Voetwerk),Use grading syllabus files in src/data/graduations and any official grading regulations in local docs.,candidate
C02865,src/data/graduations/10th-kyu.nl.json,nl,10th-kyu,techniques[2].techniques[0],grading,Zenkutsu dachi,Use grading syllabus files in src/data/graduations and any official grading regulations in local docs.,candidate
C02866,src/data/graduations/10th-kyu.nl.json,nl,10th-kyu,techniques[3].category,grading,Hojo Undo (Aanvullende Training),Use grading syllabus files in src/data/graduations and any official grading regulations in local docs.,candidate
C02867,src/data/graduations/10th-kyu.nl.json,nl,10th-kyu,techniques[3].techniques[0],grading,Makiwara (Focus pad),Use grading syllabus files in src/data/graduations and any official grading regulations in local docs.,candidate
C02868,src/data/graduations/10th-kyu.nl.json,nl,10th-kyu,techniques[3].techniques[1],grading,O gyaku zuki (Omgekeerde stoot),Use grading syllabus files in src/data/graduations and any official grading regulations in local docs.,candidate
C02869,src/data/graduations/10th-kyu.nl.json,nl,10th-kyu,techniques[3].techniques[2],grading,O mae geri (Voorwaartse trap),Use grading syllabus files in src/data/graduations and any official grading regulations in local docs.,candidate
C02870,src/data/graduations/10th-kyu.nl.json,nl,10th-kyu,techniques[3].techniques[3],grading,O mawashi geri (Ronde trap),Use grading syllabus files in src/data/graduations and any official grading regulations in local docs.,candidate
C02871,src/data/graduations/10th-kyu.nl.json,nl,10th-kyu,knowledge[0].term,grading,Onegai shimasu,Use grading syllabus files in src/data/graduations and any official grading regulations in local docs.,candidate
C02872,src/data/graduations/10th-kyu.nl.json,nl,10th-kyu,knowledge[0].meaning,definition,Leer mij alstublieft/help mij,Use grading syllabus files in src/data/graduations and any official grading regulations in local docs.,candidate
C02873,src/data/graduations/10th-kyu.nl.json,nl,10th-kyu,knowledge[1].term,grading,Arigato gozaimashita,Use grading syllabus files in src/data/graduations and any official grading regulations in local docs.,candidate
C02874,src/data/graduations/10th-kyu.nl.json,nl,10th-kyu,knowledge[1].meaning,definition,Dank u voor het onderwijzen/helpen,Use grading syllabus files in src/data/graduations and any official grading regulations in local docs.,candidate
C02875,src/data/graduations/10th-kyu.nl.json,nl,10th-kyu,knowledge[2].term,grading,Sayonara,Use grading syllabus files in src/data/graduations and any official grading regulations in local docs.,candidate
C02876,src/data/graduations/10th-kyu.nl.json,nl,10th-kyu,knowledge[2].meaning,definition,Tot ziens,Use grading syllabus files in src/data/graduations and any official grading regulations in local docs.,candidate
C02877,src/data/graduations/10th-kyu.nl.json,nl,10th-kyu,knowledge[3].term,grading,Sensei,Use grading syllabus files in src/data/graduations and any official grading regulations in local docs.,candidate
C02878,src/data/graduations/10th-kyu.nl.json,nl,10th-kyu,knowledge[3].meaning,definition,Leraar/instructeur,Use grading syllabus files in src/data/graduations and any official grading regulations in local docs.,candidate
C02879,src/data/graduations/10th-kyu.nl.json,nl,10th-kyu,knowledge[4].term,grading,Senpai,Use grading syllabus files in src/data/graduations and any official grading regulations in local docs.,candidate
C02880,src/data/graduations/10th-kyu.nl.json,nl,10th-kyu,knowledge[4].meaning,definition,Senior studenten,Use grading syllabus files in src/data/graduations and any official grading regulations in local docs.,candidate
C02881,src/data/graduations/10th-kyu.nl.json,nl,10th-kyu,knowledge[5].term,grading,Kohai,Use grading syllabus files in src/data/graduations and any official grading regulations in local docs.,candidate
C02882,src/data/graduations/10th-kyu.nl.json,nl,10th-kyu,knowledge[5].meaning,definition,Junior studenten,Use grading syllabus files in src/data/graduations and any official grading regulations in local docs.,candidate
C02883,src/data/graduations/10th-kyu.nl.json,nl,10th-kyu,knowledge[6].term,grading,Hai Sensei,Use grading syllabus files in src/data/graduations and any official grading regulations in local docs.,candidate
C02884,src/data/graduations/10th-kyu.nl.json,nl,10th-kyu,knowledge[6].meaning,definition,"Ja, leraar",Use grading syllabus files in src/data/graduations and any official grading regulations in local docs.,candidate
C02885,src/data/graduations/10th-kyu.nl.json,nl,10th-kyu,knowledge[7].term,grading,Karate,Use grading syllabus files in src/data/graduations and any official grading regulations in local docs.,candidate
C02886,src/data/graduations/10th-kyu.nl.json,nl,10th-kyu,knowledge[7].meaning,definition,Betekent letterlijk lege handen,Use grading syllabus files in src/data/graduations and any official grading regulations in local docs.,candidate
C02887,src/data/graduations/10th-kyu.nl.json,nl,10th-kyu,knowledge[8].term,grading,Dojo,Use grading syllabus files in src/data/graduations and any official grading regulations in local docs.,candidate
C02888,src/data/graduations/10th-kyu.nl.json,nl,10th-kyu,knowledge[8].meaning,definition,Martial arts school,Use grading syllabus files in src/data/graduations and any official grading regulations in local docs.,candidate
C02889,src/data/graduations/10th-kyu.nl.json,nl,10th-kyu,knowledge[9].term,grading,Gi/dogi,Use grading syllabus files in src/data/graduations and any official grading regulations in local docs.,candidate
C02890,src/data/graduations/10th-kyu.nl.json,nl,10th-kyu,knowledge[9].meaning,definition,Trainingsuniform,Use grading syllabus files in src/data/graduations and any official grading regulations in local docs.,candidate
C02891,src/data/graduations/10th-kyu.nl.json,nl,10th-kyu,knowledge[10].term,grading,Obi,Use grading syllabus files in src/data/graduations and any official grading regulations in local docs.,candidate
C02892,src/data/graduations/10th-kyu.nl.json,nl,10th-kyu,knowledge[10].meaning,definition,Band,Use grading syllabus files in src/data/graduations and any official grading regulations in local docs.,candidate
C02893,src/data/graduations/10th-kyu.nl.json,nl,10th-kyu,knowledge[11].term,grading,"Jodan, chudan, gedan",Use grading syllabus files in src/data/graduations and any official grading regulations in local docs.,candidate
C02894,src/data/graduations/10th-kyu.nl.json,nl,10th-kyu,knowledge[11].meaning,definition,"Bovenste niveau, middelste niveau, onderste niveau",Use grading syllabus files in src/data/graduations and any official grading regulations in local docs.,candidate
C02895,src/data/graduations/10th-kyu.nl.json,nl,10th-kyu,history[0],grading,"Karate kwam uit Okinawa, Japan",Use grading syllabus files in src/data/graduations and any official grading regulations in local docs.,candidate
C02896,src/data/graduations/1st-kyu.json,base,1st-kyu,title,grading,THE WAY TO 1ST KYU,Use grading syllabus files in src/data/graduations and any official grading regulations in local docs.,candidate
